stop_id,stop_code,stop_name,stop_lat,stop_lon
6882,6882,WB Beddington BV @ Beddington DR NE,51.125264,-114.063438
6884,6884,NB 49 ST NW @ S. of 40 AV NW,51.086817,-114.158592
6885,6885,NB Edgevalley DR @ Edgemont BV NW,51.12765,-114.14485
6886,6886,WB  Edgevalley DR @ Edgevalley CI NW,51.129542,-114.146806
6887,6887,NB  Edgevalley DR @ Edgeview DR NW,51.131125,-114.147895
6888,6888,SB Edgevalley DR @ Edgeview DR NW,51.130273,-114.148019
6889,6889,SB  Edgevalley DR @ Edgeview DR NW,51.128753,-114.145797
6890,6890,EB Edgevalley WY @ E. of Edgevalley DR NW,51.131883,-114.144689
6891,6891,WB Edgevalley WY @ E. of Edgevalley DR NW,51.131983,-114.145483
6892,6892,EB Aspen DR @ Lilac WY NW,51.088823,-114.215383
6893,6893,EB Edgevalley WY @ Edgevalley CL NW,51.134365,-114.138417
6894,6894,WB Edgevalley WY @ Edgevalley CL NW,51.13394,-114.139801
6895,6895,EB Edgebrook RI @ Edgebrook DR NW,51.134333,-114.133458
6896,6896,SB  Edgebrook RI @ Edgevalley WY NW,51.134377,-114.134499
6897,6897,EB  Edgebrook RI @ Edgebrook CI NW,51.13251,-114.129525
6898,6898,NB Edgemont DR @ Edgemont HL NW,51.113973,-114.147208
6899,6899,WB Edgemont DR @ Edgemont RD NW,51.117096,-114.149488
6900,6900,EB Edgemont DR @ Edgemont BV NW,51.117083,-114.152261
6901,6901,SB Edgemont DR @ Edgemont RD NW,51.116583,-114.14872
6902,6902,NB 51 ST SW @ Glenbrook Villas,51.029496,-114.160903
6903,6903,SB 4 ST SW @ 52 AV SW,51.006558,-114.07163
6904,6904,SB 4 ST SW @ 55 AV SW,51.00448,-114.071647
6905,6905,SB Macleod TR @ 58 AV SW,51.000859,-114.071804
6906,6906,WB Sandarac DR @ E. of 14 ST NW,51.140531,-114.107551
6908,6908,SB Coventry DR @ Coverdale RD NE,51.161425,-114.043517
6909,6909,SB 18 ST SE @ Riverview CL,50.969754,-114.015325
6910,6910,EB 21 ST SE @ River Rock CR,50.966417,-114.01252
6911,6911,NB 21 ST SE @ River Rock RD,50.968762,-114.009933
6912,6912,NB 21 ST SE @ River Rock CI,50.971388,-114.008895
6913,6913,WB Bow TR @ 40 ST SW,51.04636,-114.144632
6914,6914,WB 50 AV SW @ 4 ST SW,51.008796,-114.071233
6915,6915,SB Ogden RD @ Millican RD SE,51.000564,-114.01081
6916,6916,NB Lake Fraser DR @ N. of Canyon Meadows DR SE,50.931819,-114.064857
6917,6917,NB Lake Fraser DR @ S. of Canyon Meadows  LRT Stn,50.934659,-114.065831
6918,6918,WB Citadel WY @ Citadel Meadow PT NW,51.146933,-114.187446
6919,6919,NB 56 ST SE @ 114 AV SE,50.951057,-113.951774
6920,6920,NB 49 ST NW @ 34 AV NW,51.083588,-114.158219
6921,6921,WB Coventry Hills WY @ Covebrook GA NE,51.169051,-114.058066
6922,6922,EB Applewood DR @ 68 ST SE,51.045468,-113.934203
6923,6923,NB Applewood DR @ Applewood WY SE,51.046877,-113.931342
6924,6924,EB Applewood DR @ Appleridge GR SE,51.049242,-113.927546
6925,6925,SB Applewood DR @ Appleside CL SE,51.048249,-113.925685
6926,6926,SB Applewood DR @ Appleburn CL SE,51.046497,-113.925787
6927,6927,SB Applewood DR @ Applemont CL SE,51.044349,-113.925858
6928,6928,WB Applewood DR @ Applestone PA SE,51.042305,-113.927135
6929,6929,NB Harvest Hills DR @ Harvest Park RD NE,51.149761,-114.060023
6930,6930,EB Sierra Morena BV @ Sierra Madre CR SW,51.013229,-114.176683
6931,6931,SB Bowness RD @ 44 ST NW,51.069915,-114.157072
6932,6932,SB 52 ST SE @ 8 AV SE,51.044668,-113.958613
6933,6933,SB Coventry DR @ Coverdale RD NE,51.159476,-114.043656
6934,6934,WB Applewood DR @ Appletree CR SE,51.042544,-113.93247
6935,6935,EB Citadel WY@ Citadel Meadow GD NW,51.146772,-114.186341
6936,6936,NB Citadel DR @ Citadel WY NW,51.146935,-114.18154
6938,6938,SB Sunlake RD @ Sunmeadows RD SE,50.8948,-114.04507
6939,6939,EB Sunlake RD @ W. Leg Sunmeadows CR SE,50.893674,-114.041813
6940,6940,NB Sunlake RD @ E. Leg Sunmeadows CR SE,50.893684,-114.037987
6941,6941,NB Sunlake RD @ Sunlake LI SE,50.896298,-114.038191
6942,6942,WB Sunmills DR @ Sunset WY SE,50.898198,-114.037544
6943,6943,SB  Sunlake RD @ Sunmills DR SE,50.897539,-114.038524
6944,6944,SB  Sunlake RD @ Sunlake LI SE,50.895549,-114.038423
6945,6945,WB  Sunlake RD @  E. of Sunmeadows CR SE,50.893846,-114.038318
6946,6946,WB Sunlake RD @ Sunmeadows CR SE,50.893863,-114.042882
6947,6947,NB Sunlake RD @ Sunmeadows RD SE,50.895467,-114.0448
6948,6948,WB Douglasdale BV @ Douglasview BV SE,50.940868,-113.991735
6949,6949,WB Douglasdale BV @ Douglas Woods RI SE,50.942346,-113.996751
6950,6950,EB Heritage DR @ 5 ST SW,50.979494,-114.079248
6951,6951,EB Heritage DR @ 5 ST SW,50.979486,-114.079305
6952,6952,WB Heritage DR @ 5 ST SW,50.979645,-114.079523
6953,6953,WB Heritage DR @ 5 ST SW,50.979656,-114.079608
6954,6954,NB Castleridge BV @ Westwinds DR NE,51.107587,-113.967584
6955,6955,WB Edgebrook RI @ Edgebrook CI NW,51.13293,-114.130528
6956,6956,EB Coral Springs BV @ Coral Sands PL NE,51.098565,-113.930732
6957,6957,SB @ Access RD Chateau Ests,51.062916,-113.912936
6958,6958,WB 26 AV SW @ 26A ST SW,51.030129,-114.12576
6960,6960,SB Nose Hill DR @ Country Hills BV NW,51.140606,-114.182798
6961,6961,NB Citadel GA @ Country Hills BV NW,51.141601,-114.181165
6962,6962,EB 22 AV NE @ Rundlehorn DR,51.072538,-113.940166
6963,6963,SB California BV @ W. of Eldorado CL NE,51.071072,-113.931582
6964,6964,EB California BV @ Del Ray RD NE,51.070863,-113.928112
6965,6965,NB California BV @ Del Ray GA NE,51.073479,-113.926311
6966,6966,NB  California BV @ California PL NE,51.077116,-113.926084
6967,6967,WB California BV @ Burroughs MR NE,51.078425,-113.927311
6968,6968,Brentwood LRT Station SB,51.08694,-114.133063
6969,6969,SB 56 ST SE @ Dufferin BV,50.953258,-113.952028
6970,6970,WB McKenzie Lake BV @ Mount McKenzie DR SE,50.916553,-113.981963
6971,6971,EB Douglasdale BV @ Douglasbank GD SE,50.942671,-114.002397
6972,6972,WB 6 AV SW @ 6 ST SW,51.047934,-114.077025
6973,6973,SB Coral Springs BV @ Coral Shores DR NE,51.103694,-113.925649
6974,6974,WB 6 AV SW @ 6 ST SW,51.047917,-114.07704
6975,6975,WB 6 AV SW @ 7 ST SW,51.047959,-114.078379
6976,6976,EB 50 AV SW @ Richard RD (ATCO Entrance),51.008648,-114.124979
6977,6977,EB 50 AV SW @ Crowchild TR,51.008654,-114.121571
6978,6978,WB 40 AV NW @ 40 ST NW,51.088327,-114.147859
6979,6979,WB 50 AV SW @ Crowchild TR,51.008777,-114.122533
6980,6980,WB 50 AV SW @ Richard RD,51.008798,-114.125953
6981,6981,NB Richard RD @ 50 AV SW,51.009282,-114.129189
6982,6982,NB Richard RD @ Westmount WY SW,51.010992,-114.126288
6983,6983,EB Richard RD @ Richardson WY SW,51.011428,-114.123909
6984,6984,WB Berkshire BV @ E. of Sandarac DR NW,51.132204,-114.096407
6985,6985,NB 14 ST NW @ Berkshire BV,51.132405,-114.106301
6986,6986,SB Coral Springs BV @ Coral Springs CL NE,51.10749,-113.92704
6987,6987,NB 14 ST NW @ MacEwan DR,51.135231,-114.107097
6988,6988,NB 14 ST NW @ Sandarac DR,51.140748,-114.108696
6989,6989,WB Coventry Hills WY @ Covecreek GA NE,51.170388,-114.051543
6990,6990,NB Hidden Valley DR @ Hidden Vale CR NW,51.144381,-114.102835
6991,6991,NB Hidden Valley DR @ 100 Hidden Vale PL NW,51.145562,-114.104391
6992,6992,WB Hidden Valley DR @ 14 ST NW,51.146749,-114.106548
6993,6993,WB Hidden Valley DR @ Hidden Valley LD NW,51.147096,-114.113333
6994,6994,WB Hidden Valley DR @ Hidden PA NW,51.146817,-114.115881
6995,6995,NB Glendeer CI @ Heritage DR SE,50.987623,-114.028915
6996,6996,EB 46 AV NW @ 84 ST NW,51.094028,-114.21
6997,6997,EB 5 AV SW @ 8 ST SW,51.048779,-114.08024
6998,6998,EB 5 AV SW @ 8 ST SW,51.048752,-114.080227
6999,6999,EB 5 AV SW @ 6 ST SW,51.048694,-114.076449
7000,7000,EB 5 AV SW @ 6 ST SW,51.048668,-114.076522
7001,7001,EB 5 AV SW @ 6 ST SW,51.048694,-114.076449
7002,7002,SB 14 ST NW @ MacEwan DR,51.139799,-114.10887
7003,7003,EB Coral Springs BV @ Coral Keys DR NE,51.108037,-113.932448
7004,7004,NB Arbour Lake DR@ Arbour Vista HL NW,51.137128,-114.198994
7005,7005,SB Arbour Lake DR@ Arbour Crest DR NW,51.138188,-114.199688
7007,7007,SB Harvest Hills BV @ Country Hills BV NW,51.152296,-114.065697
7008,7008,EB 5 AV SW @ 1 ST SW,51.048335,-114.065727
7009,7009,EB 5 AV SW @ 4 ST SW,51.048533,-114.071836
7010,7010,SB 49 ST NW @ 40 AV NW,51.087525,-114.158877
7011,7011,SB Canterbury DR @ Canova RD SW,50.947659,-114.088891
7012,7012,SB Canterbury DR @ 116 AV SW,50.945454,-114.08957
7013,7013,SB Canterbury DR @ Canova RD SW,50.943151,-114.089572
7014,7014,SB Canyon Meadows DR@ Canterbury DR SW,50.936423,-114.080924
7015,7015,NB 6 ST SW @ 130 AV SW,50.936641,-114.075615
7016,7016,EB Canterbury DR @ 6 ST SW,50.937901,-114.075664
7017,7017,NB Canterbury DR @ Cannell RD SW,50.94072,-114.075074
7018,7018,NB Canterbury DR @ 120 AV SW,50.945399,-114.075506
7019,7019,NB Canterbury DR @ 118 AV SW,50.947271,-114.076257
7020,7020,WB Canterbury DR @ Canfield CR SW,50.947926,-114.080872
7021,7021,WB Bowness RD @ 37 ST NW,51.060435,-114.141624
7022,7022,EB 3 AV NW @ 37 ST NW,51.059699,-114.140585
7024,7024,Chinook LRT Station WB,50.997536,-114.066639
7025,7025,WB Hamptons BV @ Hamptons GV NW,51.14458,-114.156345
7026,7026,SB Sherwood BV @ Sherwood MT NW,51.161273,-114.155749
7027,7027,WB 6 AV SW @ 5 ST SW,51.047828,-114.07315
7028,7028,EB Beddington BV @ Bedridge WY NE,51.125069,-114.066052
7029,7029,EB Beddington BV @ Huntwick WY NE,51.125063,-114.062222
7030,7030,EB Beddington BV @ Huntington RD NE,51.125053,-114.05862
7031,7031,EB Douglas Woods DR @ Douglas Woods PL SE,50.946332,-113.998188
7032,7032,EB Douglas Woods DR @ Douglas Woods MR SE,50.945557,-113.994992
7033,7033,SB Douglas Woods DR @ Douglas Woods GV SE,50.941696,-113.989332
7034,7034,NB Douglasdale BV@ Douglas Woods DR SE,50.943472,-114.00347
7035,7035,NB Douglasbank DR @ N. of Douglasbank CR SE,50.94543,-114.007914
7036,7036,WB Douglasbank DR @ Douglasbank CR SE,50.946492,-114.010737
7037,7037,EB Douglasbank DR @ Douglasbank CR SE,50.946027,-114.009798
7038,7038,EB Bonaventure DR@ W of Fairmount DR SE,50.953888,-114.065033
7039,7039,EB McKenzie DR @ McKenzie Lake BV SE,50.901877,-113.990467
7040,7040,EB McKenzie DR @ McKenna CR SE,50.901481,-113.986993
7041,7041,EB McKenzie DR @ McKerrell CL SE,50.902643,-113.982167
7042,7042,NB  McKenzie DR @ McKerrell WY SE,50.90487,-113.981667
7043,7043,SB McKenzie Lake BV @ McKenzie Lake GD SE,50.911868,-113.986918
7044,7044,WB Mountain Park DR @ 100 Mount Victoria PL SE,50.912598,-113.991126
7045,7045,NB McKenzie Lake WY @ McKenzie DR SE,50.90708,-113.981581
7046,7046,NB McKenzie Lake WY @ McKenzie Lake MR SE,50.909381,-113.97769
7047,7047,NB McKenzie Lake WY @ 1000McKenzie Lake BA SE,50.91353,-113.977762
7048,7048,WB McKenzie LakeWY @ 500 McKenzie Lake BA SE,50.915289,-113.980736
7049,7049,SB Mountain Park DR @ Mount Belcher PL SE,50.910129,-113.994103
7050,7050,SB Mountain Park DR @ Mount Norquay GA SE,50.906211,-113.997372
7051,7051,EB Mountain Park DR @ Mount Kidd RD SE,50.902776,-113.993951
7052,7052,SB 49 ST NW @ 40 AV NW,51.087498,-114.158879
7053,7053,SB Charleswood DR @ Brentwood Mall NW,51.084449,-114.123963
7054,7054,WB Northmount DR @ Benson RD NW,51.094247,-114.131368
7055,7055,WB  Northmount DR @ Bulyea RD NW,51.09562,-114.134569
7056,7056,WB Northmount DR @ 34 ST NW,51.096094,-114.137739
7057,7057,WB Northmount DR @ Boutlon RD NW,51.096093,-114.13991
7058,7058,EB  Northmount DR @ Button RD NW,51.095949,-114.138062
7059,7059,EB Northmount DR @ Bulyea RD NW,51.095123,-114.133742
7060,7060,EB  Northmount DR @ Braden CR NW,51.093799,-114.130739
7061,7061,NB Brisebois DR @ Crawford RD NW,51.09819,-114.127124
7062,7062,WB 52 AV NW @ Brisbois DR,51.101041,-114.130033
7063,7063,WB Capri AV @ 26 ST NW,51.093128,-114.120611
7064,7064,EB Capri AV @ Bowlen ST NW,51.093003,-114.120661
7065,7065,SB Charleswood DR @ Capri AV NW,51.091363,-114.115807
7066,7066,WB 32 AV NW @ 33 ST NW,51.081583,-114.134723
7067,7067,NB 31 ST NW @ 34 AV NW,51.084895,-114.129277
7068,7068,SB 49 ST NW @ S. of 40 AV NW,51.085995,-114.159185
7070,7070,SB Brentwood RD @ N. of Charleswood DR NW,51.085523,-114.128124
7071,7071,EB Deer Ridge DR @ Deer Ridge WY SE,50.925431,-114.021851
7072,7072,WB 52 AV NW @ Beaver RD,51.101036,-114.138277
7073,7073,EB 52 AV NW @ Benton DR,51.100892,-114.136814
7074,7074,EB 52 AV NW @ 33 ST NW,51.1009,-114.135285
7075,7075,SB Brisebois DR @ 52 AV NW,51.100581,-114.129605
7076,7076,SB Brisebois DR @ Bulyea RD NW,51.098776,-114.128259
7077,7077,EB Edenwold DR @ Edelweiss RD NW,51.120853,-114.139052
7078,7078,SB Edenwold DR @ Edenstone RD NW,51.121687,-114.143732
7079,7079,NB Edenwold DR @ Edforth WY NW,51.126611,-114.138382
7080,7080,NB Edgebrook DR @ Edgemont BV NW,51.128507,-114.138322
7081,7081,NB Edgebrook DR @ Edgebrook RD NW,51.130827,-114.134604
7082,7082,SB  Edenwold DR @ Edcath RI NW,51.123591,-114.138111
7083,7083,SB  Edenwold DR @ Edgemont BV NW,51.126693,-114.138791
7084,7084,NB Edenwold DR @ Edenstone RD NW,51.122319,-114.144193
7085,7085,NB  Edenwold DR @ Edforth CR NW,51.12427,-114.144916
7086,7086,SB Edgebrook DR@ Edgebank CI NW,51.128347,-114.13876
7087,7087,WB Edgevally WY @ Edgebrook DR NW,51.134937,-114.13495
7088,7088,SB 53 ST NW @ Valiant DR,51.089642,-114.16456
7089,7089,WB 40 AV NW @ 52 ST NW,51.088341,-114.162469
7090,7090,NB 53 ST NW @ ValiantDR,51.090591,-114.164359
7091,7091,SB 49 ST NW @ N. of 4 AV NW,51.084424,-114.158953
7092,7092,EB Varsity DR @ 49 ST NW,51.093665,-114.159458
7093,7093,NB 49 ST NW @ S. of 40 AV NW,51.08686,-114.158532
7094,7094,SB 49 ST NW  @ N. of 34 AV NW,51.08446,-114.158965
7095,7095,WB 32 AV NW @ 39 ST NW,51.081612,-114.145445
7096,7096,EB 32 AV NE @ 15A ST NE,51.081368,-114.020038
7097,7097,EB Dalhousie DR @ Dalham CR NW,51.106216,-114.158488
7098,7098,EB Dalhousie DR @ Dalham CR NW,51.106194,-114.158332
7099,7099,EB Dalhousie DR @ Dalgetty DR NW,51.103275,-114.149653
7101,7101,WB Dalhousie DR @ Dalgetty DR NW,51.103535,-114.150709
7103,7103,SB NORTHLAND DR@ N.OF NORTHMOUNT DR NW,51.098374,-114.141584
7104,7104,NB Westwinds DR @ 52 AV NE,51.100539,-113.976075
7105,7105,WB Westwinds DR @ 44 ST NE,51.100222,-113.971124
7106,7106,EB Dalhousie DR @ 54 ST NW,51.108733,-114.164349
7107,7107,WB Dalhousie DR @ 54 ST NW,51.109212,-114.164834
7108,7108,NB 53 ST NW @ Valencia RD,51.100844,-114.164346
7109,7109,WB Varsity Estates DR @ Varsity Estates RD NW,51.103164,-114.165061
7110,7110,WB Varsity Estates DR @ Varsity Estates RI NW,51.096529,-114.167753
7111,7111,WB Varsity Estates DR @ W of Varsity Estates RI NW,51.097581,-114.172217
7112,7112,WB Varsity Estates DR @ Varsity Estates GR NW,51.100878,-114.176501
7113,7113,WB 54 AV NW @ Silverdale DR,51.101513,-114.187548
7114,7114,NB Silver Springs DR @ Silver Springs WY NW,51.109285,-114.183104
7115,7115,NB Silver Springs DR @ S of Silver Springs HILL NW,51.106133,-114.184796
7116,7116,EB Silver Springs RD @ Silver Brook RD NW,51.110426,-114.187121
7117,7117,SB Silver Springs DR @ Silver Springs CR NW,51.110079,-114.18357
7118,7118,SB Silver Springs DR @ 62 AV NW,51.107905,-114.184031
7119,7119,SB Silver Springs DR @ Silver Brook DR NW,51.106262,-114.184931
7120,7120,NB Silverdale DR @ 54 AV NW,51.10161,-114.186728
7121,7121,SB Varsity Estates DR @ Varsity Estates PL NW,51.099482,-114.174215
7122,7122,EB Varsity Estates DR @ Varsity Estates RI NW,51.096403,-114.166646
7123,7123,NB Varsity Estates DR @ Varsity Estates PL NW,51.10522,-114.172693
7124,7124,WB Varsity Estates DR @ Varsity Estates PL NW,51.10793,-114.177243
7125,7125,SB Varsity Estates DR @ Varsity Estates CR NW,51.106293,-114.178757
7126,7126,EB Varsity Estates DR @ Varsity Estates PL NW,51.107648,-114.176031
7127,7127,SB Varsity Estates DR @ Varsity Estates VW NW,51.106119,-114.173395
7128,7128,NB Varsity Estates DR @ Varsity Estates CR NW,51.106927,-114.178547
7129,7129,SB 53 ST NW @ Valparaiso PL,51.100671,-114.164599
7130,7130,SB 53 ST NW @ Valhalla CR,51.098628,-114.164553
7131,7131,NB Silver Springs BV @ Silver Springs GA NW,51.104235,-114.188912
7132,7132,WB Silver Springs RD @  Silver Springs BV NW,51.110215,-114.200437
7133,7133,WB Silver Springs RD @ S Silver Valley DR NW,51.109155,-114.206888
7134,7134,WB Silver Springs RD @ Nose Hill DR NW,51.109731,-114.209925
7135,7135,WB Silver Springs RD @ Silver Hill WY NW,51.109307,-114.203092
7136,7136,SB Silver Ridge DR @ Silver Hill RD NW,51.107019,-114.197715
7137,7137,SB Silver Ridge DR @ Silver Crest CR NW,51.104917,-114.1997
7138,7138,EB Silver Ridge DR @ Silver Crest DR NW,51.103365,-114.193879
7139,7139,WB Silver Ridge DR @ Silver Ridge CL NW,51.10365,-114.193376
7140,7140,WB Silver Ridge DR @ Silver Ridge PL NW,51.103529,-114.197326
7141,7141,NB Silver Ridge DR @ Silver Mead RD NW,51.106777,-114.19773
7142,7142,EB Silver Springs RD @ Silver Valley DR NW,51.109047,-114.205766
7143,7143,EB Silver Springs RD @ Silver Springs WY NW,51.1095,-114.201752
7144,7144,EB Scenic Acres BV @ Scurfield WY NW,51.119321,-114.214135
7145,7145,NB Scenic Acres BV @ Scenic Park GA NW,51.117698,-114.217762
7147,7147,SB Scenic Acres DR @ Scenic Acres GA NW,51.114359,-114.211647
7148,7148,SB Scenic Acres DR @ Scenic Glen CR NW,51.111906,-114.213266
7149,7149,NB Scenic Acres DR @ Scenic Glen CR NW,51.112516,-114.212444
7150,7150,NB Scenic Acres DR @ Scenic Acres TC NW,51.11405,-114.211494
7151,7151,NB Scenic Acres DR @ Scandia PT NW,51.11181,-114.219774
7152,7152,NB Scenic Acres DR @ ScandiaBA NW,51.114249,-114.22097
7153,7153,WB Scenic Acres BV @ Scurfield DR NW,51.119627,-114.211887
7154,7154,WB Scenic Acres BV @ Scurfield WY NW,51.119313,-114.215336
7155,7155,SB Scenic Acres BV @ Scenic Hill CL NW,51.117278,-114.218988
7156,7156,WB Scurfield DR @ Scanlon PL NW,51.124109,-114.219192
7157,7157,WB Scurfield DR @ Scotia PT NW,51.12255,-114.216013
7158,7158,WB Scurfield DR @ Scanlon GR NW,51.124624,-114.223435
7159,7159,NB Scurfield DR @ Scripps LD NW,51.120135,-114.222632
7160,7160,NB Scurfield DR @ Scanlon GA NW,51.122541,-114.224746
7161,7161,EB Scurfield DR @ Scanlon GR NW,51.124482,-114.222014
7162,7162,SB Scurfield DR @ Scanlon PL NW,51.123464,-114.21853
7163,7163,EB Scurfield DR @ Scotia PT NW,51.122249,-114.214744
7164,7164,SB Scurfield DR @ Scenic GD NW,51.120654,-114.211196
7165,7165,SB Scenic Acres DR @ Scenic Acres BV NW,51.115571,-114.222506
7166,7166,SB Scenic Acres DR @ Scandia RI NW,51.113549,-114.220684
7167,7167,SB Scenic Acres DR @ Scandia RI NW,51.111825,-114.22003
7168,7168,EB Scenic Acres DR @ Scenic Ridge GA  NW,51.11083,-114.216046
7169,7169,SB Scurfield DR @ Schubert GA NW,51.124053,-114.225127
7170,7170,SB Scurfield DR @ Schooner CL NW,51.121784,-114.224291
7171,7171,SB Scurfield DR @ Sceptre CL NW,51.118078,-114.223156
7172,7172,WB Silver Springs RD @ 70 ST NW,51.110553,-114.189414
7173,7173,NB Silvergrove DR @ Silver Springs RI NW,51.11388,-114.193513
7174,7174,NB Silvergrove DR @ Silver Springs RD NW,51.11082,-114.191555
7175,7175,EB Bow TR @ 37 ST SW,51.044673,-114.140398
7176,7176,NB Ranchlands BV @ Ranchero DR NW,51.120978,-114.193912
7177,7177,SB Ranchlands BV @ Ranchero DR DR NW,51.120154,-114.194062
7178,7178,EB Silvergrove DR @ 78 ST NW,51.116525,-114.199541
7179,7179,SB Silvergrove DR @ 66 AV NW,51.112292,-114.191781
7180,7180,WB Silvergrove DR @ Silvergrove PL NW,51.116664,-114.197832
7181,7181,SB Silvergrove DR @ Silvergrove WY NW,51.11616,-114.202678
7182,7182,SB Ranchlands BV @ Ranchview RD NW,51.117186,-114.18511
7183,7183,SB Ranchview DR @ Ranchlands BV NW,51.11573,-114.181812
7184,7184,EB Ranchview DR @ Ranchview CR NW,51.114299,-114.179155
7185,7185,SB Ranchview DR @ Ranchero DR NW,51.121084,-114.190475
7186,7186,EB  Ranchview DR @ Ranchridge WY NW,51.120402,-114.186429
7187,7187,NB Ranchero DR @ Ranchview DR NW,51.121535,-114.190148
7188,7188,NB Ranchero DR @ Ranchero PL NW,51.123834,-114.189622
7189,7189,WB Ranchview DR @ Ranchero RD NW,51.120509,-114.188252
7191,7191,WB Ranchview LI @ Ranch Estates DR NW,51.115775,-114.175821
7192,7192,WB 66 AV NW @ Dalcastle WY,51.114887,-114.173689
7193,7193,WB 66 AV NW @ Dalcastle CO,51.113181,-114.170135
7194,7194,EB 66 AV NW @ Dalcastle WY,51.114271,-114.172769
7195,7195,EB 66 AV NW @ Dalcastle RI,51.113237,-114.170589
7196,7196,NB Ranchlands BV @ Ranchview RD NW,51.117772,-114.185532
7197,7197,WB Ranchlands BV @ Ranchview DR NW,51.116208,-114.18224
7198,7198,WB Ranchview DR @ Ranch Estates DR NW,51.119934,-114.177111
7199,7199,WB Ranchview DR @ Ranchlands BV NW,51.120185,-114.179682
7200,7200,SB Ranchview DR @ Ranchview ME NW,51.117937,-114.175618
7201,7201,EB Ranchview DR @ Ranchlands BV NW,51.119869,-114.177401
7202,7202,SB Hawksbrow DR @ Hawkwood HL NW,51.127529,-114.175761
7203,7203,EB Hawksbrow DR @ Hawkridge PL NW,51.125106,-114.170049
7204,7204,SB Edgemont BV @ Edgehill DR NW,51.121289,-114.154704
7205,7205,SB Edgemont BV @ Edgepark BV NW,51.124454,-114.151722
7206,7206,NB Edgemont BV @ Edgehill DR NW,51.121746,-114.15389
7207,7207,NB Edgemont BV @ Edgepark BV NW,51.1255,-114.150357
7208,7208,NB Hawkstone DR @ Hawkcliff WY NW,51.131441,-114.166073
7209,7209,EB Hawkstone DR @ Hawkwood BV NW,51.129691,-114.168811
7210,7210,NB Hawkwood BV @ Hawkcliff GA NW,51.127326,-114.16664
7211,7211,SB Hawkwood BV @ Hawkview RD NW,51.12922,-114.169083
7212,7212,SB Hawkwood BV @ Hawkcliff GA NW,51.126739,-114.166919
7213,7213,WB Hawksbrow DR @ Hawkwood BV NW,51.125128,-114.167961
7214,7214,NB Hawksbrow DR @ Hawkridge CO NW,51.127483,-114.175335
7215,7215,SB Hawkwood HL @ Hawkley Valley RD NW,51.125556,-114.179369
7216,7216,NB Hawlwood RD @ Hawkfield WY NW,51.128952,-114.188883
7217,7217,NB Hawkwood DR @ Hawkside RD NW,51.129021,-114.183518
7218,7218,NB Hawkwood DR @ Hawkwood BV NW,51.130855,-114.183492
7219,7219,NB Hawkwood DR @ Hawkbury CL NW,51.134335,-114.182708
7220,7220,SB Hawkwood DR @ Hawkville CL NW,51.133633,-114.183437
7221,7221,SB Hawkwood DR @ Hawkdale GA NW,51.130059,-114.183698
7222,7222,SB Hawkwood DR @ Hawkside RD NW,51.128201,-114.184211
7223,7223,EB Crowfoot CR @ Crowfoot WY NW,51.126023,-114.198766
7224,7224,WB Hawkstone DR @ Hawkmount GR NW,51.13522,-114.179152
7225,7225,EB Hawkstone DR @ Hawkmount HT NW,51.134889,-114.17474
7226,7226,EB Hawkstone DR @ Hawktree CL NW,51.134966,-114.170103
7227,7227,NB Arbour Ridge WY @ Arbour Lake WY NW,51.138202,-114.186419
7228,7228,WB @ Hawkstone DR NW Terminal,51.133123,-114.16607
7229,7229,SB Hawkwood RD @ Hawkfield WY NW,51.128303,-114.18845
7230,7230,SB Ranchero DR @ John Laurie BV NW,51.125029,-114.189564
7231,7231,SB Crowfoot GA @ John Laurie BV NW,51.128285,-114.197814
7232,7232,SB Ranchlands BV @ Ranchlands WY NW,51.122525,-114.195419
7233,7233,WB Hawkstone DR @ Hawkmount CL NW,51.134906,-114.176183
7234,7234,EB John Laurie BV @ 100 Crowfoot GA NW,51.128325,-114.196482
7235,7235,WB John Laurie BV @ 100 Crowfoot GA NW,51.129188,-114.197574
7236,7236,SB John Laurie BV @ Arbour Wood CL NW,51.132696,-114.203994
7237,7237,EB Arbour Lake DR @ John Laurie BV NW,51.133544,-114.202971
7238,7238,WB James McKevitt RD @ Millrise WY SW,50.921462,-114.081562
7239,7239,EB Arbour Lake WY @ Arbour Lake DR NW,51.135348,-114.200532
7240,7240,WB Arbour Lake WY @ Arbour Estates WY NW,51.133206,-114.197116
7241,7241,EB Arbour Lake WY @ Arbour Estates WY NW,51.132777,-114.196084
7242,7242,NB Arbour Lake WY @ S. of Arbour Cliff CL NW,51.133795,-114.192405
7243,7243,SB Arbour Lake WY @ Arbour Lake DR NW,51.134786,-114.192131
7244,7244,SB Arbour Ridge WY @ Arbour Ridge CI NW,51.138145,-114.190411
7245,7245,NB Arbour Ridge WY @ Arbour Ridge CI NW,51.139038,-114.190872
7246,7246,SB Arbour Ridge WY @ Arbour Ridge HT NW,51.139648,-114.191206
7247,7247,NB Arbour Ridge WY @ Arbour Ridge HT NW,51.140379,-114.190562
7248,7248,SB Arbour Ridge WY @ Arbour Ridge PA NW,51.140149,-114.186215
7249,7249,WB Arbour Ridge WY @ Arbour Ridge PA NW,51.140916,-114.186711
7250,7250,SB Manning RD @ Centre AV NE,51.052647,-114.017245
7251,7251,NB 6 ST SE @ 8 AV SE,51.045511,-114.048254
7252,7252,SB Beacon Hill Ctr @ S. of Sherwood BV NW,51.162121,-114.159897
